Filename|Predictions
n02095889-Sealyham_terrier\n02095889_1348.jpg|n02085936-Maltese_dog
n02095889-Sealyham_terrier\n02095889_136.jpg|n02095889-Sealyham_terrier
n02095889-Sealyham_terrier\n02095889_1397.jpg|n02095889-Sealyham_terrier
n02095889-Sealyham_terrier\n02095889_1445.jpg|n02095889-Sealyham_terrier
n02095889-Sealyham_terrier\n02095889_1458.jpg|n02095889-Sealyham_terrier
n02095889-Sealyham_terrier\n02095889_1476.jpg|n02090721-Irish_wolfhound
n02095889-Sealyham_terrier\n02095889_151.jpg|n02111889-Samoyed
n02095889-Sealyham_terrier\n02095889_1544.jpg|n02092002-Scottish_deerhound
n02095889-Sealyham_terrier\n02095889_1582.jpg|n02090622-borzoi
n02095889-Sealyham_terrier\n02095889_1677.jpg|n02086646-Blenheim_spaniel
n02095889-Sealyham_terrier\n02095889_1723.jpg|n02115641-dingo
n02095889-Sealyham_terrier\n02095889_1724.jpg|n02085782-Japanese_spaniel
n02095889-Sealyham_terrier\n02095889_173.jpg|n02098413-Lhasa
n02095889-Sealyham_terrier\n02095889_1736.jpg|n02095889-Sealyham_terrier
n02096051-Airedale\n02096051_1017.jpg|n02094114-Norfolk_terrier
n02096051-Airedale\n02096051_1110.jpg|n02088466-bloodhound
n02096051-Airedale\n02096051_1111.jpg|n02091831-Saluki
n02096051-Airedale\n02096051_1121.jpg|n02097658-silky_terrier
n02096051-Airedale\n02096051_1134.jpg|n02101006-Gordon_setter
n02096051-Airedale\n02096051_119.jpg|n02105505-komondor
n02096051-Airedale\n02096051_1206.jpg|n02099849-Chesapeake_Bay_retriever
n02096051-Airedale\n02096051_1235.jpg|n02089078-black-and-tan_coonhound
n02096051-Airedale\n02096051_1244.jpg|n02093991-Irish_terrier
n02096051-Airedale\n02096051_1277.jpg|n02088094-Afghan_hound
n02096051-Airedale\n02096051_129.jpg|n02088466-bloodhound
n02096051-Airedale\n02096051_138.jpg|n02111129-Leonberg
n02096051-Airedale\n02096051_1430.jpg|n02100877-Irish_setter
n02096051-Airedale\n02096051_1469.jpg|n02112706-Brabancon_griffon
n02096051-Airedale\n02096051_1483.jpg|n02115913-dhole
n02096051-Airedale\n02096051_1558.jpg|n02094114-Norfolk_terrier
n02096051-Airedale\n02096051_161.jpg|n02090721-Irish_wolfhound
n02096051-Airedale\n02096051_1625.jpg|n02088466-bloodhound
n02096051-Airedale\n02096051_1669.jpg|n02093754-Border_terrier
n02096051-Airedale\n02096051_171.jpg|n02108422-bull_mastiff
n02096051-Airedale\n02096051_1723.jpg|n02096051-Airedale
n02096051-Airedale\n02096051_1736.jpg|n02096051-Airedale
n02096051-Airedale\n02096051_1740.jpg|n02088466-bloodhound
n02096051-Airedale\n02096051_1761.jpg|n02096051-Airedale
n02096051-Airedale\n02096051_1799.jpg|n02094258-Norwich_terrier
n02096051-Airedale\n02096051_183.jpg|n02111129-Leonberg
n02096051-Airedale\n02096051_1854.jpg|n02096177-cairn
n02096051-Airedale\n02096051_1861.jpg|n02106662-German_shepherd
n02096051-Airedale\n02096051_1912.jpg|n02096294-Australian_terrier
n02096051-Airedale\n02096051_1941.jpg|n02093991-Irish_terrier
n02096177-cairn\n02096177_1000.jpg|n02096294-Australian_terrier
n02096177-cairn\n02096177_10031.jpg|n02106662-German_shepherd
n02096177-cairn\n02096177_10093.jpg|n02097298-Scotch_terrier
n02096177-cairn\n02096177_10333.jpg|n02093859-Kerry_blue_terrier
n02096177-cairn\n02096177_10414.jpg|n02097658-silky_terrier
n02096177-cairn\n02096177_10483.jpg|n02115641-dingo
n02096177-cairn\n02096177_10698.jpg|n02096177-cairn
n02096177-cairn\n02096177_10959.jpg|n02112018-Pomeranian
n02096177-cairn\n02096177_11012.jpg|n02111500-Great_Pyrenees
n02096177-cairn\n02096177_11135.jpg|n02098105-soft-coated_wheaten_terrier
n02096177-cairn\n02096177_11224.jpg|n02088094-Afghan_hound
n02096177-cairn\n02096177_1123.jpg|n02100583-vizsla
n02096177-cairn\n02096177_11295.jpg|n02098105-soft-coated_wheaten_terrier
n02096177-cairn\n02096177_11415.jpg|n02085936-Maltese_dog
n02096177-cairn\n02096177_11547.jpg|n02106662-German_shepherd
n02096177-cairn\n02096177_11605.jpg|n02105505-komondor
n02096177-cairn\n02096177_11642.jpg|n02094258-Norwich_terrier
n02096177-cairn\n02096177_11706.jpg|n02111500-Great_Pyrenees
n02096177-cairn\n02096177_1171.jpg|n02096177-cairn
n02096177-cairn\n02096177_11780.jpg|n02112350-keeshond
n02096177-cairn\n02096177_11883.jpg|n02093754-Border_terrier
n02096177-cairn\n02096177_1207.jpg|n02099601-golden_retriever
n02096177-cairn\n02096177_12103.jpg|n02112018-Pomeranian
n02096177-cairn\n02096177_1220.jpg|n02088632-bluetick
n02096177-cairn\n02096177_12360.jpg|n02100877-Irish_setter
n02096177-cairn\n02096177_12507.jpg|n02099849-Chesapeake_Bay_retriever
n02096177-cairn\n02096177_1255.jpg|n02096177-cairn
n02096177-cairn\n02096177_12882.jpg|n02107142-Doberman
n02096177-cairn\n02096177_12929.jpg|n02094433-Yorkshire_terrier
n02096294-Australian_terrier\n02096294_1111.jpg|n02088466-bloodhound
n02096294-Australian_terrier\n02096294_1121.jpg|n02096051-Airedale
n02096294-Australian_terrier\n02096294_1133.jpg|n02112706-Brabancon_griffon
n02096294-Australian_terrier\n02096294_1147.jpg|n02091635-otterhound
n02096294-Australian_terrier\n02096294_1150.jpg|n02111129-Leonberg
n02096294-Australian_terrier\n02096294_1168.jpg|n02106662-German_shepherd
n02096294-Australian_terrier\n02096294_1231.jpg|n02092002-Scottish_deerhound
n02096294-Australian_terrier\n02096294_1243.jpg|n02112350-keeshond
n02096294-Australian_terrier\n02096294_1284.jpg|n02096177-cairn
n02096294-Australian_terrier\n02096294_1299.jpg|n02094258-Norwich_terrier
n02096294-Australian_terrier\n02096294_1375.jpg|n02100877-Irish_setter
n02096294-Australian_terrier\n02096294_1386.jpg|n02088466-bloodhound
n02096294-Australian_terrier\n02096294_1400.jpg|n02112137-chow
n02096294-Australian_terrier\n02096294_1409.jpg|n02094258-Norwich_terrier
n02096294-Australian_terrier\n02096294_1411.jpg|n02112706-Brabancon_griffon
n02096294-Australian_terrier\n02096294_1429.jpg|n02094433-Yorkshire_terrier
n02096294-Australian_terrier\n02096294_1449.jpg|n02098105-soft-coated_wheaten_terrier
n02096294-Australian_terrier\n02096294_1455.jpg|n02110806-basenji
n02096294-Australian_terrier\n02096294_1470.jpg|n02098413-Lhasa
n02096294-Australian_terrier\n02096294_1536.jpg|n02096051-Airedale
n02096294-Australian_terrier\n02096294_1553.jpg|n02093754-Border_terrier
n02096294-Australian_terrier\n02096294_1564.jpg|n02102480-Sussex_spaniel
n02096294-Australian_terrier\n02096294_1586.jpg|n02107312-miniature_pinscher
n02096294-Australian_terrier\n02096294_1597.jpg|n02096051-Airedale
n02096294-Australian_terrier\n02096294_160.jpg|n02088094-Afghan_hound
n02096294-Australian_terrier\n02096294_1629.jpg|n02094114-Norfolk_terrier
n02096294-Australian_terrier\n02096294_1653.jpg|n02087394-Rhodesian_ridgeback
n02096294-Australian_terrier\n02096294_167.jpg|n02106550-Rottweiler
n02096294-Australian_terrier\n02096294_1754.jpg|n02094433-Yorkshire_terrier
n02096437-Dandie_Dinmont\n02096437_1006.jpg|n02085936-Maltese_dog
n02096437-Dandie_Dinmont\n02096437_1012.jpg|n02090622-borzoi
n02096437-Dandie_Dinmont\n02096437_1015.jpg|n02090721-Irish_wolfhound
n02096437-Dandie_Dinmont\n02096437_1054.jpg|n02089973-English_foxhound
n02096437-Dandie_Dinmont\n02096437_1055.jpg|n02115641-dingo
n02096437-Dandie_Dinmont\n02096437_1070.jpg|n02090622-borzoi
n02096437-Dandie_Dinmont\n02096437_1098.jpg|n02091467-Norwegian_elkhound
n02096437-Dandie_Dinmont\n02096437_1125.jpg|n02115641-dingo
n02096437-Dandie_Dinmont\n02096437_1129.jpg|n02094258-Norwich_terrier
n02096437-Dandie_Dinmont\n02096437_1135.jpg|n02111129-Leonberg
n02096437-Dandie_Dinmont\n02096437_1143.jpg|n02115641-dingo
n02096437-Dandie_Dinmont\n02096437_1171.jpg|n02096177-cairn
n02096437-Dandie_Dinmont\n02096437_1207.jpg|n02098105-soft-coated_wheaten_terrier
n02096437-Dandie_Dinmont\n02096437_1219.jpg|n02097209-standard_schnauzer
n02096437-Dandie_Dinmont\n02096437_1267.jpg|n02086240-Shih-Tzu
n02096437-Dandie_Dinmont\n02096437_1320.jpg|n02097658-silky_terrier
n02096437-Dandie_Dinmont\n02096437_1367.jpg|n02090622-borzoi
n02096437-Dandie_Dinmont\n02096437_137.jpg|n02096437-Dandie_Dinmont
n02096437-Dandie_Dinmont\n02096437_1385.jpg|n02096437-Dandie_Dinmont
n02096437-Dandie_Dinmont\n02096437_140.jpg|n02110958-pug
n02096437-Dandie_Dinmont\n02096437_1420.jpg|n02115641-dingo
n02096437-Dandie_Dinmont\n02096437_1424.jpg|n02096437-Dandie_Dinmont
n02096437-Dandie_Dinmont\n02096437_1448.jpg|n02095570-Lakeland_terrier
n02096437-Dandie_Dinmont\n02096437_1456.jpg|n02096437-Dandie_Dinmont
n02096437-Dandie_Dinmont\n02096437_148.jpg|n02086240-Shih-Tzu
n02096437-Dandie_Dinmont\n02096437_1503.jpg|n02097474-Tibetan_terrier
n02096437-Dandie_Dinmont\n02096437_1511.jpg|n02097130-giant_schnauzer
n02096585-Boston_bull\n02096585_10380.jpg|n02106166-Border_collie
n02096585-Boston_bull\n02096585_10452.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_10596.jpg|n02109525-Saint_Bernard
n02096585-Boston_bull\n02096585_10604.jpg|n02091134-whippet
n02096585-Boston_bull\n02096585_1069.jpg|n02110958-pug
n02096585-Boston_bull\n02096585_10734.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_10768.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_10823.jpg|n02110063-malamute
n02096585-Boston_bull\n02096585_10846.jpg|n02097474-Tibetan_terrier
n02096585-Boston_bull\n02096585_11180.jpg|n02109525-Saint_Bernard
n02096585-Boston_bull\n02096585_11417.jpg|n02113799-standard_poodle
n02096585-Boston_bull\n02096585_11427.jpg|n02093256-Staffordshire_bullterrier
n02096585-Boston_bull\n02096585_1143.jpg|n02113799-standard_poodle
n02096585-Boston_bull\n02096585_11476.jpg|n02106166-Border_collie
n02096585-Boston_bull\n02096585_11614.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_1172.jpg|n02091134-whippet
n02096585-Boston_bull\n02096585_11731.jpg|n02113978-Mexican_hairless
n02096585-Boston_bull\n02096585_11776.jpg|n02087394-Rhodesian_ridgeback
n02096585-Boston_bull\n02096585_1179.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_11808.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_11817.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_11836.jpg|n02086079-Pekinese
n02096585-Boston_bull\n02096585_1207.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_12168.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_12352.jpg|n02093256-Staffordshire_bullterrier
n02096585-Boston_bull\n02096585_12362.jpg|n02096585-Boston_bull
n02096585-Boston_bull\n02096585_12372.jpg|n02096585-Boston_bull
n02097047-miniature_schnauzer\n02097047_1028.jpg|n02088094-Afghan_hound
n02097047-miniature_schnauzer\n02097047_1093.jpg|n02110063-malamute
n02097047-miniature_schnauzer\n02097047_1115.jpg|n02097209-standard_schnauzer
n02097047-miniature_schnauzer\n02097047_124.jpg|n02090622-borzoi
n02097047-miniature_schnauzer\n02097047_1260.jpg|n02108915-French_bulldog
n02097047-miniature_schnauzer\n02097047_1287.jpg|n02100583-vizsla
n02097047-miniature_schnauzer\n02097047_1327.jpg|n02091467-Norwegian_elkhound
n02097047-miniature_schnauzer\n02097047_1352.jpg|n02098413-Lhasa
n02097047-miniature_schnauzer\n02097047_1368.jpg|n02110806-basenji
n02097047-miniature_schnauzer\n02097047_1392.jpg|n02105056-groenendael
n02097047-miniature_schnauzer\n02097047_1394.jpg|n02098286-West_Highland_white_terrier
n02097047-miniature_schnauzer\n02097047_1399.jpg|n02088094-Afghan_hound
n02097047-miniature_schnauzer\n02097047_14.jpg|n02098286-West_Highland_white_terrier
n02097047-miniature_schnauzer\n02097047_1412.jpg|n02091467-Norwegian_elkhound
n02097047-miniature_schnauzer\n02097047_1418.jpg|n02091467-Norwegian_elkhound
n02097047-miniature_schnauzer\n02097047_1419.jpg|n02097474-Tibetan_terrier
n02097047-miniature_schnauzer\n02097047_1443.jpg|n02096585-Boston_bull
n02097047-miniature_schnauzer\n02097047_1482.jpg|n02094433-Yorkshire_terrier
n02097047-miniature_schnauzer\n02097047_1487.jpg|n02097474-Tibetan_terrier
n02097047-miniature_schnauzer\n02097047_1495.jpg|n02093754-Border_terrier
n02097047-miniature_schnauzer\n02097047_151.jpg|n02092002-Scottish_deerhound
n02097047-miniature_schnauzer\n02097047_1523.jpg|n02096177-cairn
n02097047-miniature_schnauzer\n02097047_1527.jpg|n02092002-Scottish_deerhound
n02097130-giant_schnauzer\n02097130_1032.jpg|n02105056-groenendael
n02097130-giant_schnauzer\n02097130_1070.jpg|n02099267-flat-coated_retriever
n02097130-giant_schnauzer\n02097130_1119.jpg|n02104365-schipperke
n02097130-giant_schnauzer\n02097130_1159.jpg|n02088094-Afghan_hound
n02097130-giant_schnauzer\n02097130_1193.jpg|n02105056-groenendael
n02097130-giant_schnauzer\n02097130_1197.jpg|n02097130-giant_schnauzer
n02097130-giant_schnauzer\n02097130_1213.jpg|n02093859-Kerry_blue_terrier
n02097130-giant_schnauzer\n02097130_1235.jpg|n02102973-Irish_water_spaniel
n02097130-giant_schnauzer\n02097130_1254.jpg|n02099429-curly-coated_retriever
n02097130-giant_schnauzer\n02097130_1275.jpg|n02097130-giant_schnauzer
n02097130-giant_schnauzer\n02097130_1287.jpg|n02111129-Leonberg
n02097130-giant_schnauzer\n02097130_1289.jpg|n02097130-giant_schnauzer
n02097130-giant_schnauzer\n02097130_1345.jpg|n02093256-Staffordshire_bullterrier
n02097130-giant_schnauzer\n02097130_1358.jpg|n02111277-Newfoundland
n02097130-giant_schnauzer\n02097130_1395.jpg|n02105056-groenendael
n02097130-giant_schnauzer\n02097130_1438.jpg|n02101006-Gordon_setter
n02097130-giant_schnauzer\n02097130_1463.jpg|n02097130-giant_schnauzer
n02097130-giant_schnauzer\n02097130_1531.jpg|n02113624-toy_poodle
n02097130-giant_schnauzer\n02097130_1585.jpg|n02097130-giant_schnauzer
n02097130-giant_schnauzer\n02097130_1599.jpg|n02102973-Irish_water_spaniel
n02097130-giant_schnauzer\n02097130_1633.jpg|n02097298-Scotch_terrier
n02097130-giant_schnauzer\n02097130_1649.jpg|n02088094-Afghan_hound
n02097130-giant_schnauzer\n02097130_1653.jpg|n02101006-Gordon_setter
n02097209-standard_schnauzer\n02097209_1.jpg|n02091467-Norwegian_elkhound
n02097209-standard_schnauzer\n02097209_1004.jpg|n02091635-otterhound
n02097209-standard_schnauzer\n02097209_1038.jpg|n02091467-Norwegian_elkhound
n02097209-standard_schnauzer\n02097209_1042.jpg|n02096177-cairn
n02097209-standard_schnauzer\n02097209_1063.jpg|n02093754-Border_terrier
n02097209-standard_schnauzer\n02097209_1092.jpg|n02091467-Norwegian_elkhound
n02097209-standard_schnauzer\n02097209_1101.jpg|n02088632-bluetick
n02097209-standard_schnauzer\n02097209_1133.jpg|n02110806-basenji
n02097209-standard_schnauzer\n02097209_1164.jpg|n02106662-German_shepherd
n02097209-standard_schnauzer\n02097209_1170.jpg|n02090622-borzoi
n02097209-standard_schnauzer\n02097209_1186.jpg|n02111129-Leonberg
n02097209-standard_schnauzer\n02097209_1240.jpg|n02110958-pug
n02097209-standard_schnauzer\n02097209_1247.jpg|n02097474-Tibetan_terrier
n02097209-standard_schnauzer\n02097209_1298.jpg|n02110185-Siberian_husky
n02097209-standard_schnauzer\n02097209_1303.jpg|n02097047-miniature_schnauzer
n02097209-standard_schnauzer\n02097209_1337.jpg|n02110063-malamute
n02097209-standard_schnauzer\n02097209_1353.jpg|n02092002-Scottish_deerhound
n02097209-standard_schnauzer\n02097209_1363.jpg|n02093859-Kerry_blue_terrier
n02097209-standard_schnauzer\n02097209_1364.jpg|n02091467-Norwegian_elkhound
n02097209-standard_schnauzer\n02097209_1377.jpg|n02090721-Irish_wolfhound
n02097209-standard_schnauzer\n02097209_1387.jpg|n02098105-soft-coated_wheaten_terrier
n02097209-standard_schnauzer\n02097209_1491.jpg|n02110063-malamute
n02097209-standard_schnauzer\n02097209_15.jpg|n02113978-Mexican_hairless
n02097298-Scotch_terrier\n02097298_1007.jpg|n02099712-Labrador_retriever
n02097298-Scotch_terrier\n02097298_10676.jpg|n02097130-giant_schnauzer
n02097298-Scotch_terrier\n02097298_10965.jpg|n02105056-groenendael
n02097298-Scotch_terrier\n02097298_11133.jpg|n02093859-Kerry_blue_terrier
n02097298-Scotch_terrier\n02097298_11346.jpg|n02110958-pug
n02097298-Scotch_terrier\n02097298_1152.jpg|n02106382-Bouvier_des_Flandres
n02097298-Scotch_terrier\n02097298_11702.jpg|n02093754-Border_terrier
n02097298-Scotch_terrier\n02097298_12001.jpg|n02097130-giant_schnauzer
n02097298-Scotch_terrier\n02097298_12063.jpg|n02097298-Scotch_terrier
n02097298-Scotch_terrier\n02097298_1315.jpg|n02110627-affenpinscher
n02097298-Scotch_terrier\n02097298_13186.jpg|n02087394-Rhodesian_ridgeback
n02097298-Scotch_terrier\n02097298_1319.jpg|n02097130-giant_schnauzer
n02097298-Scotch_terrier\n02097298_132.jpg|n02097474-Tibetan_terrier
n02097298-Scotch_terrier\n02097298_1327.jpg|n02097130-giant_schnauzer
n02097298-Scotch_terrier\n02097298_13452.jpg|n02097298-Scotch_terrier
n02097298-Scotch_terrier\n02097298_14007.jpg|n02097298-Scotch_terrier
n02097298-Scotch_terrier\n02097298_14092.jpg|n02102973-Irish_water_spaniel
n02097298-Scotch_terrier\n02097298_1410.jpg|n02111129-Leonberg
n02097298-Scotch_terrier\n02097298_1451.jpg|n02113624-toy_poodle
n02097298-Scotch_terrier\n02097298_15004.jpg|n02106382-Bouvier_des_Flandres
n02097298-Scotch_terrier\n02097298_15174.jpg|n02105056-groenendael
n02097298-Scotch_terrier\n02097298_15251.jpg|n02096437-Dandie_Dinmont
n02097298-Scotch_terrier\n02097298_161.jpg|n02097130-giant_schnauzer
n02097474-Tibetan_terrier\n02097474_1023.jpg|n02097658-silky_terrier
n02097474-Tibetan_terrier\n02097474_1070.jpg|n02086240-Shih-Tzu
n02097474-Tibetan_terrier\n02097474_1095.jpg|n02096177-cairn
n02097474-Tibetan_terrier\n02097474_1156.jpg|n02090721-Irish_wolfhound
n02097474-Tibetan_terrier\n02097474_120.jpg|n02096437-Dandie_Dinmont
n02097474-Tibetan_terrier\n02097474_124.jpg|n02107683-Bernese_mountain_dog
n02097474-Tibetan_terrier\n02097474_1278.jpg|n02085782-Japanese_spaniel
n02097474-Tibetan_terrier\n02097474_1328.jpg|n02097474-Tibetan_terrier
n02097474-Tibetan_terrier\n02097474_1341.jpg|n02106166-Border_collie
n02097474-Tibetan_terrier\n02097474_1352.jpg|n02097474-Tibetan_terrier
n02097474-Tibetan_terrier\n02097474_1531.jpg|n02111500-Great_Pyrenees
n02097474-Tibetan_terrier\n02097474_1533.jpg|n02098105-soft-coated_wheaten_terrier
n02097474-Tibetan_terrier\n02097474_1582.jpg|n02098105-soft-coated_wheaten_terrier
n02097474-Tibetan_terrier\n02097474_16.jpg|n02094258-Norwich_terrier
n02097474-Tibetan_terrier\n02097474_1614.jpg|n02105251-briard
n02097474-Tibetan_terrier\n02097474_1661.jpg|n02093754-Border_terrier
n02097474-Tibetan_terrier\n02097474_1728.jpg|n02099429-curly-coated_retriever
n02097474-Tibetan_terrier\n02097474_1732.jpg|n02097474-Tibetan_terrier
n02097474-Tibetan_terrier\n02097474_1741.jpg|n02097130-giant_schnauzer
n02097474-Tibetan_terrier\n02097474_1747.jpg|n02098286-West_Highland_white_terrier
n02097474-Tibetan_terrier\n02097474_1763.jpg|n02096177-cairn
n02097474-Tibetan_terrier\n02097474_1774.jpg|n02096177-cairn
n02097474-Tibetan_terrier\n02097474_1830.jpg|n02095889-Sealyham_terrier
n02097474-Tibetan_terrier\n02097474_1859.jpg|n02090721-Irish_wolfhound
n02097474-Tibetan_terrier\n02097474_1962.jpg|n02086240-Shih-Tzu
n02097474-Tibetan_terrier\n02097474_1963.jpg|n02101556-clumber
n02097474-Tibetan_terrier\n02097474_1967.jpg|n02097474-Tibetan_terrier
n02097474-Tibetan_terrier\n02097474_1980.jpg|n02096177-cairn
n02097474-Tibetan_terrier\n02097474_1990.jpg|n02093647-Bedlington_terrier
n02097474-Tibetan_terrier\n02097474_2012.jpg|n02091134-whippet
n02097658-silky_terrier\n02097658_10020.jpg|n02096177-cairn
n02097658-silky_terrier\n02097658_1013.jpg|n02086240-Shih-Tzu
n02097658-silky_terrier\n02097658_1018.jpg|n02088632-bluetick
n02097658-silky_terrier\n02097658_10289.jpg|n02112018-Pomeranian
n02097658-silky_terrier\n02097658_1039.jpg|n02097658-silky_terrier
n02097658-silky_terrier\n02097658_10559.jpg|n02107574-Greater_Swiss_Mountain_dog
n02097658-silky_terrier\n02097658_10567.jpg|n02108422-bull_mastiff
n02097658-silky_terrier\n02097658_1065.jpg|n02097658-silky_terrier
